step,kind,objective,main_gold,main_neg,neg_gold,neg_neg,rank,main_ok,neg_ok,lr,elapsed_min,cumulative_elapsed_min,group_qas,group_main_rate,group_neg_rate
19110,group,0.208008,0.208008,0.0,0.0,0.0,0.0,True,False,1.0046092554286805e-05,626.0182,878.4471,4,1.0,0.0
19111,group,13.75,13.75,0.0,0.0,0.0,0.0,True,False,1.0043850964827448e-05,626.1427,878.5716,4,1.0,0.0
19112,group,0.121582,0.121582,0.0,0.0,0.0,0.0,True,False,1.0041609590267286e-05,626.209,878.6379,4,1.0,0.0
19113,example,3.90625,0.625,0.0,0.0,0.0,0.0,True,False,1.0039368430637478e-05,626.2272,878.6562,,,
19114,example,0.001831,0.001373,0.0,0.0,0.0,0.0,True,False,1.0037127485969197e-05,626.2373,878.6663,,,
19115,example,0.129883,0.519531,0.0,0.0,0.0,0.0,True,False,1.0034886756293595e-05,626.2556,878.6845,,,
19116,example,0.014954,0.010254,0.0,0.0,0.0,0.0,True,False,1.0032646241641819e-05,626.264,878.693,,,
19117,example,0.106445,0.081055,0.0,0.0,0.0,0.0,True,False,1.0030405942045033e-05,626.2737,878.7026,,,
19118,example,0.105469,0.104492,0.0,0.0,0.0,0.0,True,False,1.0028165857534385e-05,626.2878,878.7167,,,
19119,example,0.033447,0.030273,0.0,0.0,0.0,0.0,True,False,1.0025925988141005e-05,626.2982,878.7271,,,
19120,group,0.194336,0.194336,0.0,0.0,0.0,0.0,True,False,1.0023686333896046e-05,626.4159,878.8448,4,1.0,0.0
19121,example,0.503906,0.104004,0.0,0.0,0.0,0.0,True,False,1.0021446894830658e-05,626.4356,878.8646,,,
19122,example,0.033447,0.029541,0.0,0.0,0.0,0.0,True,False,1.001920767097597e-05,626.4449,878.8739,,,
19123,group,0.238281,0.238281,0.0,0.0,0.0,0.0,True,False,1.0016968662363105e-05,626.5139,878.9428,4,1.0,0.0
19124,group,0.013123,0.013123,0.0,0.0,0.0,0.0,True,False,1.001472986902321e-05,626.5876,879.0166,4,1.0,0.0
19125,example,0.828125,0.261719,0.0,0.0,0.0,0.0,True,False,1.0012491290987406e-05,626.6054,879.0343,,,
19126,example,0.068359,0.273438,0.0,0.0,0.0,0.0,True,False,1.001025292828681e-05,626.6159,879.0449,,,
19127,example,0.039551,0.006012,0.0,0.0,0.0,0.0,True,False,1.0008014780952561e-05,626.6234,879.0523,,,
19128,example,0.008728,0.002472,0.0,0.0,0.0,0.0,True,False,1.0005776849015764e-05,626.6317,879.0606,,,
19129,example,0.028809,0.020996,0.0,0.0,0.0,0.0,True,False,1.0003539132507534e-05,626.6401,879.069,,,
19130,example,0.003281,0.00116,0.0,0.0,0.0,0.0,True,False,1.0001301631458986e-05,626.6487,879.0776,,,
19131,example,1.054688,0.15625,0.0,0.0,0.0,0.0,True,False,9.999064345901242e-06,626.6567,879.0857,,,
19132,example,0.002228,0.001434,0.0,0.0,0.0,0.0,True,False,9.996827275865396e-06,626.6656,879.0945,,,
19133,group,0.171875,0.171875,0.0,0.0,0.0,0.0,True,False,9.994590421382547e-06,626.7428,879.1717,4,1.0,0.0
19134,example,0.007355,0.004852,0.0,0.0,0.0,0.0,True,False,9.992353782483815e-06,626.761,879.19,,,
19135,example,0.008057,0.002731,0.0,0.0,0.0,0.0,True,False,9.990117359200284e-06,626.7705,879.1994,,,
19136,example,8.5,1.125,0.0,0.0,0.0,0.0,True,False,9.987881151563042e-06,626.7785,879.2074,,,
19137,example,0.014404,0.012512,0.0,0.0,0.0,0.0,True,False,9.9856451596032e-06,626.7874,879.2163,,,
19138,example,0.007172,0.005463,0.0,0.0,0.0,0.0,True,False,9.983409383351834e-06,626.7961,879.2251,,,
19139,group,2.40625,2.40625,0.0,0.0,0.0,0.0,True,False,9.981173822840026e-06,626.904,879.3329,4,1.0,0.0
19140,group,0.070312,0.070312,0.0,0.0,0.0,0.0,True,False,9.978938478098873e-06,626.973,879.4019,4,1.0,0.0
19141,group,0.064941,0.064941,0.0,0.0,0.0,0.0,True,False,9.976703349159436e-06,627.0456,879.4745,4,1.0,0.0
19142,example,0.008301,0.004852,0.0,0.0,0.0,0.0,True,False,9.974468436052815e-06,627.0645,879.4934,,,
19143,example,4.21875,1.148438,0.0,0.0,0.0,0.0,True,False,9.972233738810061e-06,627.0739,879.5028,,,
19144,example,0.0177,0.070801,0.0,0.0,0.0,0.0,True,False,9.969999257462263e-06,627.0841,879.513,,,
19145,example,0.00769,0.003342,0.0,0.0,0.0,0.0,True,False,9.967764992040483e-06,627.0931,879.522,,,
19146,example,0.011475,0.002975,0.0,0.0,0.0,0.0,True,False,9.965530942575775e-06,627.1006,879.5295,,,
19147,example,0.10791,0.431641,0.0,0.0,0.0,0.0,True,False,9.963297109099218e-06,627.111,879.5399,,,
19148,example,0.204102,0.202148,0.0,0.0,0.0,0.0,True,False,9.961063491641862e-06,627.1198,879.5488,,,
19149,example,0.133789,0.535156,0.0,0.0,0.0,0.0,True,False,9.958830090234753e-06,627.1284,879.5573,,,
19150,example,0.015503,0.014648,0.0,0.0,0.0,0.0,True,False,9.956596904908963e-06,627.1375,879.5665,,,
19151,example,0.207031,0.416016,0.0,0.0,0.0,0.0,True,False,9.954363935695526e-06,627.1478,879.5767,,,
19152,group,1.195312,1.195312,0.0,0.0,0.0,0.0,True,False,9.952131182625501e-06,627.2105,879.6395,4,1.0,0.0
19153,example,0.079102,0.316406,0.0,0.0,0.0,0.0,True,False,9.949898645729922e-06,627.2303,879.6593,,,
19154,group,0.503906,0.503906,0.0,0.0,0.0,0.0,True,False,9.947666325039837e-06,627.3419,879.7708,4,1.0,0.0
19155,example,0.042969,0.040771,0.0,0.0,0.0,0.0,True,False,9.945434220586286e-06,627.3594,879.7883,,,
19156,example,0.019409,0.016479,0.0,0.0,0.0,0.0,True,False,9.943202332400288e-06,627.3675,879.7965,,,
19157,example,0.210938,0.209961,0.0,0.0,0.0,0.0,True,False,9.94097066051289e-06,627.3758,879.8048,,,
19158,example,0.005035,0.003006,0.0,0.0,0.0,0.0,True,False,9.938739204955112e-06,627.3847,879.8136,,,
19159,example,0.05835,0.233398,0.0,0.0,0.0,0.0,True,False,9.93650796575799e-06,627.3928,879.8217,,,
19160,example,0.003326,0.00238,0.0,0.0,0.0,0.0,True,False,9.93427694295254e-06,627.4017,879.8306,,,
19161,example,0.001312,0.000866,0.0,0.0,0.0,0.0,True,False,9.932046136569775e-06,627.4111,879.84,,,
19162,example,0.193359,0.1875,0.0,0.0,0.0,0.0,True,False,9.929815546640724e-06,627.4193,879.8482,,,
19163,example,0.757812,0.75,0.0,0.0,0.0,0.0,True,False,9.927585173196398e-06,627.428,879.857,,,
19164,example,5.1875,0.625,0.0,0.0,0.0,0.0,True,False,9.925355016267796e-06,627.4365,879.8654,,,
19165,example,0.172852,0.015564,0.0,0.0,0.0,0.0,True,False,9.923125075885943e-06,627.4452,879.8741,,,
19166,example,0.072754,0.062256,0.0,0.0,0.0,0.0,True,False,9.920895352081824e-06,627.4535,879.8824,,,
19167,example,0.007935,0.003143,0.0,0.0,0.0,0.0,True,False,9.918665844886462e-06,627.462,879.891,,,
19168,example,0.088379,0.353516,0.0,0.0,0.0,0.0,True,False,9.916436554330838e-06,627.4712,879.9001,,,
19169,example,0.061035,0.05835,0.0,0.0,0.0,0.0,True,False,9.914207480445963e-06,627.4798,879.9087,,,
19170,example,0.018555,0.012634,0.0,0.0,0.0,0.0,True,False,9.911978623262822e-06,627.4878,879.9168,,,
19171,group,0.193359,0.193359,0.0,0.0,0.0,0.0,True,False,9.909749982812395e-06,627.6076,880.0365,4,1.0,0.0
19172,example,0.929688,0.558594,0.0,0.0,0.0,0.0,True,False,9.907521559125687e-06,627.6242,880.0531,,,
19173,example,0.001244,0.001205,0.0,0.0,0.0,0.0,True,False,9.905293352233673e-06,627.6334,880.0623,,,
19174,group,0.055176,0.055176,0.0,0.0,0.0,0.0,True,False,9.903065362167325e-06,627.7024,880.1314,4,1.0,0.0
19175,example,0.014771,0.011719,0.0,0.0,0.0,0.0,True,False,9.900837588957627e-06,627.7224,880.1514,,,
19176,example,0.332031,1.328125,0.0,0.0,0.0,0.0,True,False,9.898610032635572e-06,627.7319,880.1608,,,
19177,group,0.062256,0.062256,0.0,0.0,0.0,0.0,True,False,9.896382693232101e-06,627.8025,880.2314,4,1.0,0.0
19178,example,0.00238,0.00164,0.0,0.0,0.0,0.0,True,False,9.894155570778193e-06,627.8248,880.2538,,,
19179,example,0.0625,0.060059,0.0,0.0,0.0,0.0,True,False,9.891928665304826e-06,627.8351,880.264,,,
19180,example,0.013184,0.006439,0.0,0.0,0.0,0.0,True,False,9.889701976842953e-06,627.8667,880.2956,,,
19181,example,0.001915,0.001053,0.0,0.0,0.0,0.0,True,False,9.887475505423521e-06,627.8765,880.3054,,,
19182,example,0.011475,0.008728,0.0,0.0,0.0,0.0,True,False,9.88524925107751e-06,627.9049,880.3339,,,
19183,example,0.022949,0.022095,0.0,0.0,0.0,0.0,True,False,9.883023213835863e-06,627.9141,880.343,,,
19184,group,0.149414,0.149414,0.0,0.0,0.0,0.0,True,False,9.88079739372952e-06,628.028,880.457,4,1.0,0.0
19185,example,0.026367,0.105469,0.0,0.0,0.0,0.0,True,False,9.878571790789446e-06,628.0467,880.4757,,,
19186,example,0.769531,0.527344,0.0,0.0,0.0,0.0,True,False,9.876346405046578e-06,628.0567,880.4856,,,
19187,group,0.064453,0.064453,0.0,0.0,0.0,0.0,True,False,9.874121236531846e-06,628.1894,880.6184,4,1.0,0.0
19188,example,0.019043,0.016724,0.0,0.0,0.0,0.0,True,False,9.8718962852762e-06,628.2068,880.6358,,,
19189,example,0.0177,0.015747,0.0,0.0,0.0,0.0,True,False,9.869671551310584e-06,628.2163,880.6452,,,
19190,example,0.146484,0.585938,0.0,0.0,0.0,0.0,True,False,9.86744703466592e-06,628.2266,880.6556,,,
19191,example,0.005127,0.003082,0.0,0.0,0.0,0.0,True,False,9.865222735373129e-06,628.235,880.6639,,,
19192,example,0.034424,0.032715,0.0,0.0,0.0,0.0,True,False,9.862998653463155e-06,628.2438,880.6728,,,
19193,example,0.010376,0.008972,0.0,0.0,0.0,0.0,True,False,9.86077478896691e-06,628.253,880.6819,,,
19194,example,0.109375,0.106934,0.0,0.0,0.0,0.0,True,False,9.85855114191531e-06,628.2613,880.6902,,,
19195,group,0.585938,0.585938,0.0,0.0,0.0,0.0,True,False,9.856327712339284e-06,628.3374,880.7663,4,1.0,0.0
19196,example,0.056396,0.225586,0.0,0.0,0.0,0.0,True,False,9.854104500269743e-06,628.3575,880.7865,,,
19197,example,0.063477,0.253906,0.0,0.0,0.0,0.0,True,False,9.851881505737585e-06,628.3692,880.7981,,,
19198,example,0.004303,0.00164,0.0,0.0,0.0,0.0,True,False,9.849658728773738e-06,628.3781,880.807,,,
19199,example,6.28125,0.964844,0.0,0.0,0.0,0.0,True,False,9.847436169409098e-06,628.3867,880.8156,,,
19200,group,1.453125,1.453125,0.0,0.0,0.0,0.0,True,False,9.845213827674556e-06,628.4534,880.8823,4,1.0,0.0
19201,example,0.004578,0.002579,0.0,0.0,0.0,0.0,True,False,9.842991703601024e-06,628.4703,880.8993,,,
19202,example,0.451172,0.451172,0.0,0.0,0.0,0.0,True,False,9.840769797219401e-06,628.4795,880.9084,,,
19203,example,0.041992,0.167969,0.0,0.0,0.0,0.0,True,False,9.838548108560578e-06,628.4883,880.9173,,,
19204,group,0.117676,0.117676,0.0,0.0,0.0,0.0,True,False,9.83632663765543e-06,628.5486,880.9775,4,1.0,0.0
19205,example,0.021729,0.005554,0.0,0.0,0.0,0.0,True,False,9.834105384534867e-06,628.566,880.9949,,,
19206,example,0.122559,0.080078,0.0,0.0,0.0,0.0,True,False,9.831884349229759e-06,628.5741,881.003,,,
19207,example,0.65625,0.042236,0.0,0.0,0.0,0.0,True,False,9.829663531770981e-06,628.5832,881.0122,,,
19208,example,0.142578,0.139648,0.0,0.0,0.0,0.0,True,False,9.827442932189427e-06,628.5931,881.0221,,,
19209,example,0.367188,0.084961,0.0,0.0,0.0,0.0,True,False,9.825222550515961e-06,628.602,881.031,,,
19210,example,0.014404,0.012939,0.0,0.0,0.0,0.0,True,False,9.823002386781452e-06,628.6141,881.0431,,,
19211,example,0.098633,0.088867,0.0,0.0,0.0,0.0,True,False,9.820782441016774e-06,628.625,881.0539,,,
19212,example,0.34375,0.332031,0.0,0.0,0.0,0.0,True,False,9.818562713252801e-06,628.6428,881.0717,,,
19213,example,0.060303,0.241211,0.0,0.0,0.0,0.0,True,False,9.816343203520386e-06,628.6586,881.0875,,,
19214,group,1.710938,1.710938,0.0,0.0,0.0,0.0,True,False,9.814123911850384e-06,628.7524,881.1813,4,1.0,0.0
19215,example,0.114258,0.106934,0.0,0.0,0.0,0.0,True,False,9.811904838273664e-06,628.7704,881.1994,,,
19216,example,0.033203,0.028687,0.0,0.0,0.0,0.0,True,False,9.809685982821074e-06,628.7798,881.2087,,,
19217,example,0.004089,0.000992,0.0,0.0,0.0,0.0,True,False,9.807467345523455e-06,628.7884,881.2174,,,
19218,example,0.001236,0.000717,0.0,0.0,0.0,0.0,True,False,9.805248926411671e-06,628.7971,881.226,,,
19219,example,0.131836,0.125,0.0,0.0,0.0,0.0,True,False,9.803030725516552e-06,628.8063,881.2353,,,
19220,example,0.015991,0.014404,0.0,0.0,0.0,0.0,True,False,9.800812742868954e-06,628.815,881.244,,,
19221,example,0.139648,0.558594,0.0,0.0,0.0,0.0,True,False,9.798594978499708e-06,628.8252,881.2541,,,
19222,example,0.004852,0.001747,0.0,0.0,0.0,0.0,True,False,9.796377432439637e-06,628.8333,881.2622,,,
19223,example,0.053223,0.044922,0.0,0.0,0.0,0.0,True,False,9.794160104719597e-06,628.8423,881.2712,,,
19224,example,0.078613,0.075195,0.0,0.0,0.0,0.0,True,False,9.791942995370395e-06,628.8512,881.2802,,,
19225,example,0.197266,0.789062,0.0,0.0,0.0,0.0,True,False,9.789726104422876e-06,628.8603,881.2892,,,
19226,group,0.267578,0.267578,0.0,0.0,0.0,0.0,True,False,9.787509431907857e-06,628.9234,881.3524,4,1.0,0.0
19227,group,0.028564,0.028564,0.0,0.0,0.0,0.0,True,False,9.785292977856145e-06,628.9933,881.4222,4,1.0,0.0
19228,example,0.02356,0.023315,0.0,0.0,0.0,0.0,True,False,9.783076742298578e-06,629.0108,881.4397,,,
19229,example,0.032227,0.128906,0.0,0.0,0.0,0.0,True,False,9.780860725265951e-06,629.022,881.4509,,,
19230,example,0.091797,0.089844,0.0,0.0,0.0,0.0,True,False,9.778644926789092e-06,629.0316,881.4606,,,
19231,example,0.002594,0.000633,0.0,0.0,0.0,0.0,True,False,9.776429346898804e-06,629.0411,881.47,,,
19232,group,0.027954,0.027954,0.0,0.0,0.0,0.0,True,False,9.774213985625878e-06,629.1032,881.5322,4,1.0,0.0
19233,example,0.609375,0.08252,0.0,0.0,0.0,0.0,True,False,9.771998843001137e-06,629.1231,881.552,,,
19234,example,2.9375,0.298828,0.0,0.0,0.0,0.0,True,False,9.769783919055369e-06,629.132,881.5609,,,
19235,example,3.5,0.539062,0.0,0.0,0.0,0.0,True,False,9.767569213819364e-06,629.1411,881.57,,,
19236,example,0.094727,0.092773,0.0,0.0,0.0,0.0,True,False,9.76535472732393e-06,629.1497,881.5786,,,
19237,example,0.020264,0.017944,0.0,0.0,0.0,0.0,True,False,9.76314045959984e-06,629.1586,881.5875,,,
19238,example,0.004089,0.001152,0.0,0.0,0.0,0.0,True,False,9.760926410677895e-06,629.1677,881.5966,,,
19239,example,0.044678,0.002686,0.0,0.0,0.0,0.0,True,False,9.758712580588866e-06,629.1768,881.6057,,,
19240,group,0.202148,0.202148,0.0,0.0,0.0,0.0,True,False,9.756498969363551e-06,629.241,881.67,4,1.0,0.0
19241,example,0.104004,0.416016,0.0,0.0,0.0,0.0,True,False,9.754285577032715e-06,629.2658,881.6947,,,
19242,example,0.014587,0.012817,0.0,0.0,0.0,0.0,True,False,9.752072403627128e-06,629.2749,881.7038,,,
19243,group,0.09375,0.09375,0.0,0.0,0.0,0.0,True,False,9.749859449177575e-06,629.3387,881.7677,4,1.0,0.0
19244,group,0.222656,0.222656,0.0,0.0,0.0,0.0,True,False,9.747646713714819e-06,629.4527,881.8816,4,1.0,0.0
19245,example,0.194336,0.029663,0.0,0.0,0.0,0.0,True,False,9.745434197269618e-06,629.4735,881.9025,,,
19246,example,0.095703,0.382812,0.0,0.0,0.0,0.0,True,False,9.743221899872737e-06,629.4942,881.9231,,,
19247,example,0.648438,0.441406,0.0,0.0,0.0,0.0,True,False,9.741009821554947e-06,629.5113,881.9403,,,
19248,example,0.746094,0.097656,0.0,0.0,0.0,0.0,True,False,9.738797962346999e-06,629.5226,881.9515,,,
19249,example,0.114258,0.113281,0.0,0.0,0.0,0.0,True,False,9.736586322279632e-06,629.5452,881.9741,,,
19250,group,0.045898,0.045898,0.0,0.0,0.0,0.0,True,False,9.734374901383618e-06,629.6047,882.0336,4,1.0,0.0
19251,example,0.820312,0.328125,0.0,0.0,0.0,0.0,True,False,9.732163699689693e-06,633.9017,886.3307,,,
19252,example,0.003799,0.00177,0.0,0.0,0.0,0.0,True,False,9.729952717228596e-06,633.9103,886.3393,,,
19253,group,0.040283,0.040283,0.0,0.0,0.0,0.0,True,False,9.72774195403108e-06,633.9718,886.4008,4,1.0,0.0
19254,example,0.202148,0.196289,0.0,0.0,0.0,0.0,True,False,9.725531410127878e-06,633.9904,886.4193,,,
19255,example,0.031494,0.029053,0.0,0.0,0.0,0.0,True,False,9.723321085549716e-06,634.0008,886.4297,,,
19256,group,0.839844,0.839844,0.0,0.0,0.0,0.0,True,False,9.721110980327332e-06,634.0667,886.4957,4,1.0,0.0
19257,example,2.375,0.314453,0.0,0.0,0.0,0.0,True,False,9.718901094491472e-06,634.0847,886.5137,,,
19258,example,0.181641,0.726562,0.0,0.0,0.0,0.0,True,False,9.716691428072835e-06,634.0952,886.5241,,,
19259,group,0.080566,0.080566,0.0,0.0,0.0,0.0,True,False,9.71448198110215e-06,634.164,886.593,4,1.0,0.0
19260,group,3.9375,3.9375,0.0,0.0,0.0,0.0,True,False,9.712272753610153e-06,634.2422,886.6712,4,1.0,0.0
19261,example,0.064453,0.257812,0.0,0.0,0.0,0.0,True,False,9.71006374562755e-06,634.2666,886.6955,,,
19262,example,0.039062,0.037598,0.0,0.0,0.0,0.0,True,False,9.707854957185047e-06,634.2759,886.7049,,,
19263,example,0.00386,0.002823,0.0,0.0,0.0,0.0,True,False,9.705646388313366e-06,634.2848,886.7137,,,
19264,example,0.204102,0.185547,0.0,0.0,0.0,0.0,True,False,9.703438039043213e-06,634.2929,886.7218,,,
19265,group,0.01532,0.01532,0.0,0.0,0.0,0.0,True,False,9.701229909405283e-06,634.3539,886.7828,4,1.0,0.0
19266,group,0.051758,0.051758,0.0,0.0,0.0,0.0,True,False,9.69902199943029e-06,634.4312,886.8601,4,1.0,0.0
19267,example,0.449219,0.073242,0.0,0.0,0.0,0.0,True,False,9.696814309148926e-06,634.4521,886.881,,,
19268,group,0.077148,0.077148,0.0,0.0,0.0,0.0,True,False,9.694606838591883e-06,634.5391,886.968,4,1.0,0.0
19269,example,0.006042,0.004303,0.0,0.0,0.0,0.0,True,False,9.692399587789851e-06,634.5744,887.0034,,,
19270,group,0.055176,0.055176,0.0,0.0,0.0,0.0,True,False,9.690192556773537e-06,634.6485,887.0774,4,1.0,0.0
19271,example,0.019897,0.002899,0.0,0.0,0.0,0.0,True,False,9.687985745573613e-06,634.6868,887.1157,,,
19272,example,0.519531,0.466797,0.0,0.0,0.0,0.0,True,False,9.685779154220758e-06,634.7368,887.1658,,,
19273,example,0.244141,0.100098,0.0,0.0,0.0,0.0,True,False,9.683572782745667e-06,634.7515,887.1804,,,
19274,example,0.045898,0.006531,0.0,0.0,0.0,0.0,True,False,9.681366631179007e-06,634.7598,887.1888,,,
19275,example,0.037109,0.148438,0.0,0.0,0.0,0.0,True,False,9.679160699551444e-06,634.8045,887.2334,,,
19276,example,0.279297,0.18457,0.0,0.0,0.0,0.0,True,False,9.676954987893667e-06,634.8245,887.2534,,,
19277,group,0.112793,0.112793,0.0,0.0,0.0,0.0,True,False,9.674749496236337e-06,634.8814,887.3103,4,1.0,0.0
19278,group,0.086426,0.086426,0.0,0.0,0.0,0.0,True,False,9.672544224610105e-06,634.9523,887.3813,4,1.0,0.0
19279,example,0.044922,0.039795,0.0,0.0,0.0,0.0,True,False,9.670339173045654e-06,634.9723,887.4012,,,
19280,example,0.028442,0.002777,0.0,0.0,0.0,0.0,True,False,9.668134341573633e-06,634.9819,887.4109,,,
19281,example,0.114746,0.114258,0.0,0.0,0.0,0.0,True,False,9.66592973022469e-06,634.9905,887.4195,,,
19282,example,0.289062,0.277344,0.0,0.0,0.0,0.0,True,False,9.663725339029483e-06,634.9984,887.4273,,,
19283,example,0.004852,0.001495,0.0,0.0,0.0,0.0,True,False,9.661521168018671e-06,635.0072,887.4362,,,
19284,group,0.081543,0.081543,0.0,0.0,0.0,0.0,True,False,9.659317217222893e-06,635.0624,887.4914,4,1.0,0.0
19285,example,4.0,0.605469,0.0,0.0,0.0,0.0,True,False,9.657113486672785e-06,635.0796,887.5086,,,
19286,example,0.019897,0.017334,0.0,0.0,0.0,0.0,True,False,9.654909976399001e-06,635.0885,887.5175,,,
19287,example,0.101074,0.404297,0.0,0.0,0.0,0.0,True,False,9.652706686432171e-06,635.0982,887.5271,,,
19288,example,8.25,0.625,0.0,0.0,0.0,0.0,True,False,9.650503616802921e-06,635.1075,887.5364,,,
19289,example,0.062256,0.060303,0.0,0.0,0.0,0.0,True,False,9.6483007675419e-06,635.1162,887.5451,,,
19290,example,0.005859,0.002731,0.0,0.0,0.0,0.0,True,False,9.646098138679719e-06,635.1248,887.5538,,,
19291,example,0.004272,0.002609,0.0,0.0,0.0,0.0,True,False,9.643895730247016e-06,635.1331,887.5621,,,
19292,example,0.012939,0.012146,0.0,0.0,0.0,0.0,True,False,9.641693542274398e-06,635.1419,887.5708,,,
19293,example,0.095703,0.031494,0.0,0.0,0.0,0.0,True,False,9.639491574792504e-06,635.1509,887.5798,,,
19294,example,0.072754,0.071777,0.0,0.0,0.0,0.0,True,False,9.637289827831937e-06,635.1597,887.5886,,,
19295,group,0.014099,0.014099,0.0,0.0,0.0,0.0,True,False,9.635088301423304e-06,635.2199,887.6488,4,1.0,0.0
19296,example,0.200195,0.800781,0.0,0.0,0.0,0.0,True,False,9.632886995597228e-06,635.2393,887.6682,,,
19297,example,1.640625,0.194336,0.0,0.0,0.0,0.0,True,False,9.63068591038431e-06,635.2485,887.6775,,,
19298,example,0.296875,0.289062,0.0,0.0,0.0,0.0,True,False,9.628485045815146e-06,635.2574,887.6863,,,
19299,group,0.279297,0.279297,0.0,0.0,0.0,0.0,True,False,9.62628440192035e-06,635.3219,887.7508,4,1.0,0.0
19300,group,0.091309,0.091309,0.0,0.0,0.0,0.0,True,False,9.624083978730502e-06,635.4035,887.8324,4,1.0,0.0
19301,group,0.01355,0.01355,0.0,0.0,0.0,0.0,True,False,9.62188377627622e-06,635.4777,887.9067,4,1.0,0.0
19302,example,0.246094,0.244141,0.0,0.0,0.0,0.0,True,False,9.619683794588078e-06,635.497,887.9259,,,
19303,group,0.136719,0.136719,0.0,0.0,0.0,0.0,True,False,9.61748403369666e-06,635.5511,887.98,4,1.0,0.0
19304,example,0.106445,0.105469,0.0,0.0,0.0,0.0,True,False,9.615284493632569e-06,635.5683,887.9972,,,
19305,example,0.232422,0.229492,0.0,0.0,0.0,0.0,True,False,9.613085174426368e-06,635.5781,888.007,,,
19306,group,0.0354,0.0354,0.0,0.0,0.0,0.0,True,False,9.610886076108653e-06,635.6378,888.0667,4,1.0,0.0
19307,group,0.257812,0.257812,0.0,0.0,0.0,0.0,True,False,9.608687198709983e-06,635.716,888.1449,4,1.0,0.0
19308,example,0.302734,0.19043,0.0,0.0,0.0,0.0,True,False,9.60648854226095e-06,635.7384,888.1673,,,
19309,example,0.353516,0.353516,0.0,0.0,0.0,0.0,True,False,9.60429010679211e-06,635.7475,888.1764,,,
19310,example,9.4375,1.4375,0.0,0.0,0.0,0.0,True,False,9.602091892334025e-06,635.7561,888.1851,,,
19311,example,0.005066,0.004272,0.0,0.0,0.0,0.0,True,False,9.599893898917276e-06,635.7644,888.1934,,,
19312,example,0.006592,0.002731,0.0,0.0,0.0,0.0,True,False,9.597696126572413e-06,635.7722,888.2011,,,
19313,example,0.773438,0.765625,0.0,0.0,0.0,0.0,True,False,9.595498575329988e-06,635.7809,888.2098,,,
19314,example,0.003387,0.001915,0.0,0.0,0.0,0.0,True,False,9.593301245220568e-06,635.7892,888.2181,,,
19315,example,0.001068,0.000992,0.0,0.0,0.0,0.0,True,False,9.591104136274694e-06,635.7978,888.2268,,,
19316,example,0.125,0.123535,0.0,0.0,0.0,0.0,True,False,9.588907248522912e-06,635.8063,888.2352,,,
19317,example,0.0271,0.02063,0.0,0.0,0.0,0.0,True,False,9.586710581995776e-06,635.8179,888.2468,,,
19318,example,0.014526,0.01123,0.0,0.0,0.0,0.0,True,False,9.58451413672383e-06,635.8268,888.2557,,,
19319,example,2.125,0.388672,0.0,0.0,0.0,0.0,True,False,9.582317912737608e-06,635.8357,888.2647,,,
19320,example,0.265625,0.143555,0.0,0.0,0.0,0.0,True,False,9.580121910067639e-06,635.8448,888.2737,,,
19321,example,0.009033,0.005035,0.0,0.0,0.0,0.0,True,False,9.57792612874447e-06,635.8539,888.2828,,,
19322,group,0.105957,0.105957,0.0,0.0,0.0,0.0,True,False,9.575730568798622e-06,635.9152,888.3442,4,1.0,0.0
19323,example,0.064941,0.259766,0.0,0.0,0.0,0.0,True,False,9.573535230260618e-06,635.9371,888.366,,,
19324,example,0.040771,0.038574,0.0,0.0,0.0,0.0,True,False,9.571340113160992e-06,635.9456,888.3746,,,
19325,example,0.062988,0.251953,0.0,0.0,0.0,0.0,True,False,9.56914521753026e-06,635.9548,888.3837,,,
19326,example,0.277344,0.273438,0.0,0.0,0.0,0.0,True,False,9.566950543398929e-06,635.9634,888.3923,,,
19327,example,0.007263,0.00325,0.0,0.0,0.0,0.0,True,False,9.56475609079752e-06,635.9714,888.4004,,,
19328,example,0.007355,0.00473,0.0,0.0,0.0,0.0,True,False,9.562561859756558e-06,635.9801,888.409,,,
19329,example,0.003937,0.000763,0.0,0.0,0.0,0.0,True,False,9.56036785030654e-06,635.9885,888.4174,,,
19330,example,0.137695,0.135742,0.0,0.0,0.0,0.0,True,False,9.558174062477963e-06,635.9968,888.4257,,,
19331,group,0.016479,0.016479,0.0,0.0,0.0,0.0,True,False,9.555980496301344e-06,636.0649,888.4938,4,1.0,0.0
19332,example,0.010498,0.008606,0.0,0.0,0.0,0.0,True,False,9.553787151807174e-06,636.0859,888.5148,,,
19333,example,0.120605,0.120605,0.0,0.0,0.0,0.0,True,False,9.551594029025942e-06,636.0992,888.5282,,,
19334,example,0.01178,0.002579,0.0,0.0,0.0,0.0,True,False,9.549401127988159e-06,636.1094,888.5383,,,
19335,example,0.004333,0.002075,0.0,0.0,0.0,0.0,True,False,9.547208448724302e-06,636.1201,888.549,,,
19336,example,0.028687,0.006714,0.0,0.0,0.0,0.0,True,False,9.54501599126485e-06,636.1308,888.5597,,,
19337,example,0.114258,0.457031,0.0,0.0,0.0,0.0,True,False,9.542823755640307e-06,636.1414,888.5704,,,
19338,example,0.226562,0.216797,0.0,0.0,0.0,0.0,True,False,9.54063174188114e-06,636.1524,888.5814,,,
19339,example,0.007385,0.003082,0.0,0.0,0.0,0.0,True,False,9.538439950017824e-06,636.1626,888.5916,,,
